id,name,category,area,url,description,phone,address,hours,closed,fee,access,parking,website
"11018","太陽の里温泉センター「東泉望」 （オタイヨウノサトオンセンセンター トウセンボウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11018/","","0996-86-2626","鹿児島県出水郡長島町鷹巣333-19","13：00～21：00（閉館）","毎週月曜日（祝日のは場合は翌日に振替）","大人350円 小人150円","［車］ ・ＪＲ出水駅から約50分","有","https://www.town.nagashima.lg.jp/sightseeing/si0021/"
"53504","奄美市立奄美博物館 （アマミシリツアマミハクブツカン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53504/","","0997-54-1210（奄美博物館）","鹿児島県奄美市名瀬長浜町517番地","9：00～17：00（入館16：30まで）","第3月曜日 年末年始（12/28～1/1）","一般310円（220円） 高校生・大学生150円（100円） 小中学生100円（50円） ※（）は団体料金団体20名以上。詳細は公式サイトにてご確認ください。","［車］ ・名瀬新港より約5分（徒歩15分） ・市役所より約10分（徒歩30分） ・奄美空港より約1時間 ［バス］ ・長浜町バス停より徒歩約3分","有","https://www.city.amami.lg.jp/bunka/kyoiku/bunka/hakubutsukan/shokai.html"
"51315","枕崎駅 （マクラザキエキ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51315/","","0993-76-1668（枕崎市水産商工課）","鹿児島県枕崎市東本町6","","","","","あり","http://makutabi.jp/see/post-479"
"50369","弥次ヶ湯温泉 （ヤジガユオンセン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/50369/","","0993-22-3030","鹿児島県指宿市十町1068","8：00～21：00","毎週木曜日","大人 350円 小学生 100円 幼児 50円","［車］ ・ＪＲ指宿駅から約5分（徒歩約15分）","有","https://www.ibusuki.or.jp/spa/public/yajigayu/"
"51766","セントロランド（道の駅くにの松原おおさき・ホテルあすぱる） （せんとろらんど(みちのえき くにのまつはらおおさき・ほてるあすぱる)） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51766/","","099-471-6666","〒899-7302 鹿児島県曽於郡大崎町神領2419","・物産館 9：00～18：00 ・レストラン 11：30～14：30 ・温泉 13：00～21：30（月曜定休）","","","[車] ・志布志港から約15分。国道220号を鹿屋市から志布志方面へ車で約30分。国道沿いにあり、大きなカブト虫のモニュメントが目印。 ・鹿児島空港より約1時間10分。 ・志布志港/さんふらわあ志布志フェリーターミナル/志布志駅より約16分","有","https://asuparu.jp/"
"30711","夫婦露天風呂の宿 吟松 （ふうふろてんぶろのやど ぎんしょう） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/30711/","","0993-22-2217（ふじリゾート予約センター）","鹿児島県指宿市湯の浜5丁目 海辺の天然砂むし温泉隣","","","","鹿児島空港から車で約1時間45分。指宿駅から車で約4分。※カーナビは吟松の電話番号0993-22-3231をご入力ください。","有（無料）","https://ginsyou.com/"
"70213","鹿児島市観光案内所（天文館） （かごしましかんこうあんないじょ（てんもんかん）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70213/","","","〒892-0843 鹿児島県鹿児島市千日町1-1","9:00～19:00","年中無休","","市電「天文館通」から徒歩約1分","",""
"51340","薩摩藩英国留学生記念館 （サツマハンエイコクリュウガクセイキネンカン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51340/","","0996-35-1865","鹿児島県いちき串木野市羽島4930番地","10：00～17：00","火曜日（祝日の場合は翌日） 12/29～12/31","大人（高校生以上）300円 小人（小学生・中学生）200円 ※未就学児は無料 ※団体割引あり","［車］ ・川内駅から約30分 ・串木野から約15分 ［無料送迎バス］ ・串木野駅 ・川内駅 ※要予約","有","http://www.ssmuseum.jp/"
"53695","うなぎの松重 （ウナギノマツジュウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53695/","","099-257-2522","鹿児島県鹿児島市下荒田1丁目5-10","［昼］11：00～14：00（13：30 L.O） ［夜］17：00～20：30（19：30 L.O） ※昼夜共うなぎ完売の際は時間前閉店あり","毎週木曜日、月数回不定休 ※7月、8月、12月、1月は変更有","","［市電］ ・「二中通り」電停徒歩約2分 ［車］ ・鹿児島インターチェンジから約5km","有","https://matsujyu.com/"
"70453","吹上浜フィールドホテル （ふきあげはまふぃーるどほてる） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70453/","","050-5530-3179","鹿児島県いちき串木野市湊町1-101","予約受付時間： 9：00〜18：00","","","[車] 市来ICから約9分 鹿児島空港から九州自動車道経由 約1時間","","https://ff-h.jp/"
"30343","鹿屋市交流センター 湯遊ランドあいら （かのやしこうりゅうせんたー ゆうゆうらんどあいら） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/30343/","","0994-34-4500","鹿児島県鹿屋市吾平町麓2973","温泉 7：00～21：00 宿泊 チェックイン：16:00 チェックアウト：10:00","第2・第4月曜日 ※祝日の場合は変動","［入浴料金］ 1回入浴 大人（中学生以上）390円、小学生150円、未就学児無料 1日入浴 大人（中学生以上）650円 小学生260円 未就学児無料","［車］ ・垂水フェリーより約45分","有","https://yuyulandaira.com/"
"11065","豊玉姫神社 （とよたまひめじんじゃ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11065/","","0993-83-4335（豊玉姫神社社務所）","〒897-0302 鹿児島県南九州市知覧町郡16510","9:00～16:00","無休","","［車］ ・鹿児島中央駅から約50分 ・知覧特攻平和会館から５分 ・知覧武家屋敷庭園群から５分 ［バス］ ・鹿児島交通バス（知覧行き）で1時間15分。知覧バス停下車後，徒歩10分","20台（無料）","https://toyotamahime-jinja.or.jp/index.php"
"30035","霧島観光ホテル （キリシマカンコウホテル） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/30035/","","0995-78-2531","鹿児島県霧島市牧園町高千穂3885","［立寄り湯］12：00～18：00","不定休","","［車］ ・九州自動車道・溝辺鹿児島空港ＩＣから約30分","有","http://www.kirikan.jp/"
"70264","高千穂河原ビジターセンター （タカチホカワラビジターセンター） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70264/","","0995-57-3224","鹿児島県霧島市霧島田口2583-12","9:00～17:00","月曜日（祝日の場合は翌日）","無料","・鹿児島空港から車で約47分 ・国分駅から車で約39分 ・横川ＩＣから車で約45分","有料","https://takachiho-visitorcenter.org/"
"52829","与次郎ヶ浜長水路 （ヨジロウガハマチョウスイロ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52829/","","","鹿児島県鹿児島市与次郎1-10-17 付近","","","","・ＪＲ「鹿児島中央駅」から車で約11分 ・「与次郎1丁目」バス停下車徒歩約5分","有",""
"30114","夫婦露天風呂の宿 天テラス （ふうふろてんぶろのやど あまてらす） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/30114/","","0993-22-2217（ふじリゾート予約センター）","鹿児島県霧島市牧園町高千穂3761","","","","鹿児島空港から車で約40分。JR霧島神宮駅より車で約20分。※カーナビは天テラスの電話番号0995-78-2711をご入力ください。","有（無料）","https://ama-teras.jp/"
"70307","落ちそうで落ちない岩 （おちそうでおちないいわ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70307/","","","〒899-3302 鹿児島県日置市吹上町中之里1891","","","","","",""
"10374","二階堂家住宅 （にかいどうけじゅうたく） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10374/","","0994-31-5252","鹿児島県肝属郡肝付町新富5595","9:30～17:00","平日の月曜日（月曜日が休日の場合は見学できます）","大人（高校生以上）：300円 小人：150円 未就学児：無料","［徒歩］ 肝付町役場から1キロ、高山バス停から約10分","10台","https://kankou-kimotsuki.net/archives/introduce/nikaido-house"
"10785","美山陶遊館 （みやまとうゆうかん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10785/","","099-274-5778","鹿児島県日置市東市来町美山1051","8：30～17：00 ※体験時間は45分～2時間","月曜（祝日の場合翌日）年末年始12/29～1/3","入館・見学無料 ※体験料金はコースによって異なります。詳細は公式サイトをご覧ください。","［車］ ・ＪＲ東市来駅より約7分 ・ＪＲ伊集院駅より約9分 ・ＪＲ鹿児島中央駅より約25分","有","http://www.touyukan.com"
"13093","湯湾岳 （ユワンダケ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/13093/","","0997-67-2211（宇検村企画観光課）","鹿児島県大島郡宇検村湯湾","","","","［車］ ・宇検村役場から約15分","有","https://www.amami-tourism.org/scenic-spots/%e6%b9%af%e6%b9%be%e5%b2%b3/"
"70543","奄美大島世界遺産センター （あまみおおしませかいいさんせんたー） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70543/","","0997-69-2281（奄美大島世界遺産センター（道の駅奄美大島住用 黒潮の森マングローブパーク内））","鹿児島県奄美市住用町石原467番1","9：00〜17：00（最終入館16：30）","毎週木曜日 年末年始（12月29日～1月3日）","無料","［車］ ・奄美空港から約1時間10分 ・名瀬港から約30分 ・古仁屋港から約30分 ［バス］ ・古仁屋行き「マングローブパーク前」下車 ・西仲間行き「西仲間」下車 徒歩７分","一般車179台 大型バス10台 障がい者の方向け7台","https://amami-whcc.jp/"
"51930","僧月照の墓 （そうげっしょうのはか） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51930/","","","〒892-0834 鹿児島県鹿児島市南林寺町","","","","市電「天文館通」徒歩15分","",""
"10429","焼酎資料館 （ショウチュウシリョウカン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10429/","","0996-38-0345（田苑酒造）","鹿児島県薩摩川内市樋脇町塔之原11356-1","9：00～17：00","土日祝日・お盆・年末年始","入館料無料","［車］ ・川内駅から約20分","有","http://www.denen-shuzo.co.jp/factory-tour.htm"
"10003","脇本海水浴場 （ワキモトカイスイヨクジョウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10003/","","0996-73-1114（阿久根市商工観光課）","鹿児島県阿久根市脇本7327番地","遊泳時間 8:30～17:00 駐車場開場時間 下記公式サイトよりご確認ください。","","無料","［車］ ・肥薩おれんじ鉄道「阿久根駅」から約10分 ・鹿児島空港から約1時間26分 ［バス］ ・南国交通バス「愛宕橋」下車後、徒歩約10分 ［徒歩］ ・肥薩おれんじ鉄道「折口駅」から約21分","有り","http://go-akune.jp/spots/detail/24"
"51327","大隅横川駅 （オオスミヨコガワエキ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51327/","","0995-45-5111（霧島市観光PR課）","鹿児島県霧島市横川町中ノ39-1","","","","［車］ ・九州自動車道・横川ＩＣから約5分","有","https://www.city-kirishima.jp/kirikan/shisetsu/kanko-leisure/029.html"
